1043.1405,3681.6218,-465.6979,-0.0000 ,-1721.2619,-430.9636,
1066.3887,3843.0831,-546.9523,-0.0000 ,-1707.9132,-440.5684,
1088.9325,4005.2275,-632.5741,-0.0000 ,-1697.0595,-449.8821,
1109.5187,4158.4346,-717.1654,-0.0000 ,-1689.1433,-458.3871,
1127.8710,4299.4636,-798.1899,-0.0000 ,-1683.8584,-465.9692,
1144.1143,4428.0391,-874.6894,-0.0000 ,-1680.7078,-472.6799,
1158.3563,4543.8783,-945.7539,-0.0000 ,-1679.2280,-478.5639,
1170.6895,4646.6920,-1010.5256,-0.0000 ,-1678.9914,-483.6593,
1181.1924,4736.1895,-1068.2061,-0.0000 ,-1679.6085,-487.9984,
1189.9304,4812.0863,-1118.0664,-0.0000 ,-1680.7313,-491.6084,
1196.9574,4874.1150,-1159.4596,-0.0000 ,-1682.0570,-494.5116,
1202.3161,4922.0366,-1191.8349,-0.0000 ,-1683.3324,-496.7255,
1206.0387,4955.6528,-1214.7515,-0.0000 ,-1684.3576,-498.2634,
1208.1475,4974.8169,-1227.8919,-0.0000 ,-1684.9902,-499.1347,
1208.6905,4979.7653,-1231.2939,-0.0000 ,-1685.1592,-499.3590,
1208.6905,4979.7653,-1231.2939,-0.0000 ,-1685.1592,-499.3590,
1207.3684,4986.7156,-1240.6097,-0.0000 ,-1688.2740,-498.8128,
1202.5274,5011.3285,-1273.5799,-0.0000 ,-1699.2919,-496.8128,
1193.5910,5053.8365,-1330.4503,-0.0000 ,-1718.2753,-493.1208,
1179.6614,5114.2631,-1411.1433,-0.0000 ,-1745.1656,-487.3659,
1159.5541,5192.4443,-1515.2942,-0.0000 ,-1779.7974,-479.0588,
1131.8895,5287.7969,-1641.9560,-0.0000 ,-1821.8046,-467.6294,
1095.2082,5398.9706,-1789.1578,-0.0000 ,-1870.4797,-452.4749,
1048.1067,5523.3271,-1953.2465,-0.0000 ,-1924.5666,-433.0153,
992.6194,5649.4128,-2119.0458,-0.0000 ,-1979.0433,-410.0913,
932.8927,5764.3956,-2269.7754,-0.0000 ,-2028.4252,-385.4158,
869.7500,5864.4669,-2400.6140,-0.0000 ,-2071.1850,-359.3289,
803.9601,5945.6118,-2506.4832,-0.0000 ,-2105.7156,-332.1485,
736.2689,6003.8909,-2582.4002,-0.0000 ,-2130.4401,-304.1825,
667.4055,6035.9986,-2624.1835,-0.0000 ,-2144.0352,-275.7322,
598.0876,6039.9121,-2629.2744,-0.0000 ,-2145.6911,-247.0942,
529.0290,6015.3742,-2597.3473,-0.0000 ,-2135.3045,-218.5633,
460.9458,5963.9591,-2530.3938,-0.0000 ,-2113.5060,-190.4354,
394.5633,5888.6848,-2432.2316,-0.0000 ,-2081.5038,-163.0101,
330.6221,5793.3803,-2307.7038,-0.0000 ,-2040.8305,-136.5934,
269.8843,5682.0840,-2161.9183,-0.0000 ,-1993.1027,-111.5002,
213.1387,5558.6351,-1999.7319,-0.0000 ,-1939.8575,-88.0562,
161.2040,5426.4761,-1825.5016,-0.0000 ,-1882.4747,-66.5999,
114.9316,5288.6066,-1643.0299,-0.0000 ,-1822.1602,-47.4829,
75.2222 ,5147.6917,-1455.7100,-0.0000 ,-1759.9950,-31.0773,
44.9560 ,5015.8302,-1279.6068,-0.0000 ,-1701.3050,-18.5731,
24.5515 ,4902.4782,-1127.5328,-0.0000 ,-1650.4154,-10.1432,
11.8712 ,4808.0989,-1000.3837,-0.0000 ,-1607.7082,-4.9045 ,
4.8160  ,4732.4718,-898.1252,-0.0000 ,-1573.2502,-1.9897 ,
1.4792  ,4675.0405,-820.2347,-0.0000 ,-1546.9335,-0.6111 ,
0.2712  ,4635.1577,-766.0189,-0.0000 ,-1528.5787,-0.1120 ,
0.0132  ,4612.2580,-734.8416,-0.0000 ,-1518.0094,-0.0055 ,
0.0000  ,4605.8170,-726.0659,-0.0000 ,-1515.0325,-0.0000 ,
0.0000  ,4605.8170,-726.0659,-0.0000 ,-1515.0325,-0.0000 ,
1.6317  ,4605.8143,-726.0622,-0.0000 ,-1515.0312,-0.6741 ,
8.4653  ,4605.7437,-725.9661,-0.0000 ,-1514.9986,-3.4973 ,
20.6971 ,4605.3790,-725.4690,-0.0000 ,-1514.8299,-8.5508 ,
38.3204 ,4604.3151,-724.0192,-0.0000 ,-1514.3380,-15.8317,
61.3157 ,4601.9704,-720.8237,-0.0000 ,-1513.2538,-25.3320,
89.6414 ,4597.5905,-714.8533,-0.0000 ,-1511.2277,-37.0345,
123.2196,4590.2569,-704.8539,-0.0000 ,-1507.8334,-50.9070,
161.9199,4578.9035,-689.3659,-0.0000 ,-1502.5738,-66.8957,
205.5388,4562.3420,-666.7569,-0.0000 ,-1494.8913,-84.9164,
253.7750,4539.3003,-635.2689,-0.0000 ,-1484.1820,-104.8447,
306.2005,4508.4753,-593.0838,-0.0000 ,-1469.8167,-126.5038,
362.2243,4468.6002,-538.4072,-0.0000 ,-1451.1666,-149.6495,
421.0502,4418.5258,-469.5698,-0.0000 ,-1427.6348,-173.9529,
481.6246,4357.3134,-385.1426,-0.0000 ,-1398.6922,-198.9786,
542.5718,4284.3340,-284.0606,-0.0000 ,-1363.9164,-224.1584,
602.0511,4199.4713,-165.8942,-0.0000 ,-1323.0816,-248.7317,
655.9164,4106.6808,-35.8490,-0.0000 ,-1277.8996,-270.9856,
701.4261,4009.6933,101.1148,-0.0000 ,-1230.0166,-289.7875,
737.3418,3910.2010,242.8462,-0.0000 ,-1180.1168,-304.6258,
762.3626,3809.8916,387.1661,-0.0000 ,-1128.9039,-314.9629,
775.1456,3710.4411,531.8589,-0.0000 ,-1077.1094,-320.2440,
774.3464,3613.5048,674.6637,-0.0000 ,-1025.5019,-319.9138,
758.6838,3520.7069,813.2644,-0.0000 ,-974.8977,-313.4430,
727.0347,3433.6233,945.2855,-0.0000 ,-926.1696,-300.3675,
678.5643,3353.7575,1068.3007,-0.0000 ,-880.2524,-280.3424,
612.8895,3282.5095,1179.8594,-0.0000 ,-838.1375,-253.2095,
530.2658,3221.1391,1277.5396,-0.0000 ,-800.8544,-219.0743,
431.7687,3170.7301,1359.0300,-0.0000 ,-769.4335,-178.3811,
319.4303,3132.1613,1422.2410,-0.0000 ,-744.8466,-131.9696,
196.2761,3106.0897,1465.4355,-0.0000 ,-727.9314,-81.0896,
66.2172 ,3092.9474,1487.3613,-0.0000 ,-719.3082,-27.3570,
-66.2172,3092.9474,1487.3613,0.0000  ,-719.3082,27.3570 ,
-196.2761,3106.0897,1465.4355,0.0000  ,-727.9314,81.0896 ,
-319.4303,3132.1613,1422.2410,0.0000  ,-744.8466,131.9696,
-431.7687,3170.7301,1359.0300,0.0000  ,-769.4335,178.3811,
-530.2658,3221.1391,1277.5396,0.0000  ,-800.8544,219.0743,
-612.8895,3282.5095,1179.8594,0.0000  ,-838.1375,253.2095,
-678.5643,3353.7575,1068.3007,0.0000  ,-880.2524,280.3424,
-727.0347,3433.6233,945.2855,0.0000  ,-926.1696,300.3675,
-758.6838,3520.7069,813.2644,0.0000  ,-974.8977,313.4430,
-774.3464,3613.5048,674.6637,0.0000  ,-1025.5019,319.9138,
-775.1456,3710.4411,531.8589,0.0000  ,-1077.1094,320.2440,
-762.3626,3809.8916,387.1661,0.0000  ,-1128.9039,314.9629,
-737.3418,3910.2010,242.8462,0.0000  ,-1180.1168,304.6258,
-701.4261,4009.6933,101.1148,0.0000  ,-1230.0166,289.7875,
-655.9164,4106.6808,-35.8490,0.0000  ,-1277.8996,270.9856,
-602.0511,4199.4713,-165.8942,0.0000  ,-1323.0816,248.7317,
-542.5718,4284.3340,-284.0606,0.0000  ,-1363.9164,224.1584,
-481.6246,4357.3134,-385.1426,0.0000  ,-1398.6922,198.9786,
-421.0502,4418.5258,-469.5698,0.0000  ,-1427.6348,173.9529,
-362.2243,4468.6002,-538.4072,0.0000  ,-1451.1666,149.6495,
-306.2005,4508.4753,-593.0838,0.0000  ,-1469.8167,126.5038,
-253.7750,4539.3003,-635.2689,0.0000  ,-1484.1820,104.8447,
-205.5388,4562.3420,-666.7569,0.0000  ,-1494.8913,84.9164 ,
-161.9199,4578.9035,-689.3659,0.0000  ,-1502.5738,66.8957 ,
-123.2196,4590.2569,-704.8539,0.0000  ,-1507.8334,50.9070 ,
-89.6414,4597.5905,-714.8533,0.0000  ,-1511.2277,37.0345 ,
-61.3157,4601.9704,-720.8237,0.0000  ,-1513.2538,25.3320 ,
-38.3204,4604.3151,-724.0192,0.0000  ,-1514.3380,15.8317 ,
-20.6971,4605.3790,-725.4690,0.0000  ,-1514.8299,8.5508  ,
-8.4653 ,4605.7437,-725.9661,0.0000  ,-1514.9986,3.4973  ,
-1.6317 ,4605.8143,-726.0622,0.0000  ,-1515.0312,0.6741  ,
0.0000  ,4605.8170,-726.0659,-0.0000 ,-1515.0325,-0.0000 ,
